asset_id,lon,lat,country,tiv
A0114,154.1027067231629,18.15082751584164,FRA,47816.45
A0115,156.59193317725692,78.67813110424305,USA,101459.92
A0116,-73.30554018561949,-73.82655254273553,IND,2797575.15
A0117,-95.48735296811552,46.84113997876108,IND,133901.49
A0118,-5.644286522962773,-60.63866550835763,USA,252352.37
A0119,-68.14280491039418,-74.97149461972946,USA,96131.9
A0120,55.278398703003774,24.316201927745567,IND,142694.67
A0121,-70.58912575009913,-49.64726096536772,USA,176464.28
A0122,-34.591666663468146,-41.645965777650474,CHE,320858.63
A0123,-91.75201217227425,49.41772462321205,FRA,127096.39
A0124,48.167751482738396,69.22202892978254,USA,376530.71
A0125,-49.48169529667993,-68.43792735351501,FRA,90525.19
A0126,-142.6807507587622,28.27296154618567,CHE,146776.13
A0127,166.20304182273208,-27.518414200791845,IND,121235.66
A0128,-169.50565352573764,-40.32834832212583,FRA,221834.39
A0129,11.492955918133418,-63.017102444208334,USA,207622.66
A0130,-92.65594566090489,7.272242650466495,DEU,581059.39
A0131,23.990719204336045,44.221158377634026,USA,349442.17
A0132,78.20818214915994,78.47883188620676,CHE,170816.28
A0133,-155.33980467176332,-65.15748318559731,USA,108891.59
A0134,24.49051751676808,22.745633883900865,USA,127830.74
A0135,2.690548364957351,10.677789446419425,IND,100938.93
A0136,-25.305785897821636,-3.9679138823863696,FRA,152332.33
A0137,40.1809439700732,-16.614684174333405,CHE,462286.5
A0138,166.89290935315324,-20.789080956286803,CHE,395805.45
A0139,125.83606524877223,61.23416313770181,USA,523930.86
A0140,-3.39364124977007,68.54362116513636,FRA,71416.56
A0141,22.45078214619437,33.65918226767559,CHE,342932.17
A0142,53.26639094311963,27.071599664259978,CHE,82653.98
A0143,152.83331492934872,-49.589270183764285,CHE,226396.86
A0144,-95.70831563187025,-10.146000581002298,CHE,130453.86
A0145,148.4071717448884,-39.95334407918335,DEU,240721.39
A0146,-22.35633396021538,-74.99804958555936,DEU,450279.2
A0147,148.8820522017561,-30.4798870696669,USA,137368.73
A0148,-58.34061894439375,-39.68297462940029,DEU,95363.57
A0149,91.0384590402308,61.37942459063072,USA,102034.21
A0150,-62.316080815926185,8.31784560331019,FRA,421644.24
A0151,-3.807115171574594,-60.675245544762184,IND,214449.08
A0152,-107.0305272783097,-57.79815050883896,FRA,76096.65
A0153,25.01581841395148,-48.7262674056678,USA,222128.2
A0154,152.70951625800336,61.19827520683157,DEU,305524.73
A0155,123.44738932972513,51.42687772039693,DEU,1477138.11
A0156,110.58219684063943,-59.20812694809673,CHE,67479.23
A0157,-165.89236877954434,16.206852033855967,USA,178105.13
A0158,-81.74945049879611,13.140753402872235,USA,92689.96
A0159,138.030095808804,10.587626354682712,USA,442344.31
A0160,64.00168785551318,1.8384818909577234,CHE,101593.62
A0161,49.44080871521459,-46.493032310485205,IND,104795.32
A0162,137.929961760914,-35.585343498462834,DEU,219608.89
A0163,-28.92021923157793,-73.44204532006887,FRA,114256.1
A0164,-79.99882186022492,-28.662338207162804,CHE,480585.34
A0165,-26.40536235475372,68.7581627712274,DEU,842893.56
A0166,-18.09206967162342,32.5600549357934,FRA,65909.52
A0167,-99.65135799599189,34.2802198534591,CHE,308029.75
A0168,129.36142021999234,-19.25067969387733,IND,405816.07
A0169,-160.01217759562826,-6.012208449758873,FRA,104900.89
A0170,46.47555661008744,-62.716797707433116,IND,286063.13
A0171,-94.97786436801287,46.54149856342342,FRA,436288.26
A0172,-128.73709515114368,58.58748589938932,FRA,91968.1
A0173,-11.959686991176966,-66.25872866520545,USA,92533.49
A0174,13.127083668343118,8.39901134054486,IND,135648.91
A0175,83.99889917618168,-56.69516426535587,CHE,160893.73
A0176,-161.48878639631414,-53.582816885807944,FRA,109166.3
A0177,-37.54544997224403,-31.61993296977664,DEU,801737.5
A0178,-149.90780887646778,16.163488771191822,FRA,194389.14
A0179,166.30096538268646,31.81967606394315,DEU,105258.62
A0180,124.22409375890697,-16.77819330142743,IND,272709.31
A0181,161.07843582887335,-59.46210954855934,CHE,103860.87
A0182,-24.334831567602464,-23.682881917595786,DEU,86226.36
A0183,-85.68390186085017,-8.232159193820962,USA,215767.37
A0184,-133.2471213178382,-51.778433586954705,CHE,49352.89
A0185,98.78743647360443,45.75561545895286,DEU,138625.99
A0186,89.36100381542502,-19.64545157204924,CHE,70866.72
A0187,-88.19089532058642,18.843206367219267,CHE,234394.48
A0188,157.3530604475293,64.94882137258205,IND,140948.22
A0189,0.5135337731159666,-40.358870785571916,CHE,141995.43
A0190,-111.42740325318132,45.83193184667094,CHE,53189.75
A0191,-122.82992303258645,31.323208884307093,USA,398955.86
A0192,-96.25280372198274,46.94348284822432,FRA,128936.64
A0193,78.82041722985079,51.71346754252389,DEU,127696.63
A0194,-5.766962165262186,-19.601671955894076,CHE,41489.68
A0195,-157.45804627724476,77.01973861675353,USA,442832.49
A0196,-44.109821932790226,-29.858642022085995,DEU,128084.61
A0197,103.15469629002644,10.974338524794263,DEU,125350.37
A0198,-104.99858960986634,-30.90856257529859,CHE,569103.6
A0199,21.95442497598711,-15.389624366637122,FRA,83091.91
A0200,-121.00608599405228,-59.91805708242403,IND,171820.67
A0201,-56.50757772217126,-38.261324547042506,IND,346604.5
A0202,-167.81233718387136,-5.830810650176147,USA,184388.26
A0203,66.75795593056282,-27.674319775614933,USA,160122.94
A0204,-26.22511671066124,-47.34612978439124,FRA,229805.7
A0205,-128.24307441187804,-2.1352335594245915,DEU,228471.49
A0206,-155.73131507598364,-51.96190445614622,FRA,138592.11
A0207,-79.55240168904605,-48.817713486164095,IND,260549.94
A0208,160.25894990031696,32.0864996500913,DEU,362720.56
A0209,91.83160814603508,63.467490237205936,DEU,133531.14
A0210,-29.099931452333408,20.682631783406435,CHE,294591.85
A0211,-98.59823638508793,42.09526544150394,FRA,927531.52
A0212,91.09015739065643,56.86349110040578,FRA,320339.43
A0213,-69.32367861798848,43.362907122081225,USA,156289.75
A0214,5.200913769293976,79.26604664407361,CHE,76571.04
A0215,33.789662942454754,18.628921565950122,IND,111339.02
A0216,18.2450425086611,-78.40313416138366,DEU,86330.01
A0217,-84.44881661066736,-48.92620123753954,FRA,121071.87
A0218,146.47138762476885,30.177514959891184,DEU,464312.89
A0219,-67.74195384072841,-55.79918302302602,CHE,442686.03
A0220,56.54668412182261,14.648395646668178,CHE,742145.75
A0221,-32.02963791350004,-34.79539633024595,CHE,89121.51
A0222,126.24687967018349,-25.583103817980103,FRA,142972.46
A0223,-79.81405301924549,-54.882127907232885,FRA,41530.18
A0224,-41.57217914347305,-2.569650818086103,CHE,361433.63
A0225,5.889266006593175,26.615446154880686,DEU,707551.78
A0226,-53.299621495490086,11.541825531873812,DEU,72572.43
A0227,81.22021445549811,51.83399545534209,FRA,861099.15
A0228,116.17137701383291,36.70778904861409,DEU,207742.56
A0229,139.75736932053934,-2.433423157659277,DEU,320695.88
A0230,-6.78981159822149,-22.831748474851935,CHE,65618.35
A0231,-18.193051329942904,68.7004703437076,CHE,275797.15
A0232,45.77925433480209,25.256002976446325,DEU,444584.77
A0233,116.9339527983189,71.24422086649528,CHE,94126.99
A0234,-33.0672276217027,-18.304005370960112,DEU,235972.14
A0235,-103.74861995820288,-4.324944821484408,DEU,210809.2
A0236,-121.89252041104778,-23.47684792438333,CHE,172450.59
A0237,-128.64499814400313,56.95456881762854,CHE,514405.44
A0238,-10.163410126622068,-26.697411777732412,IND,167814.13
A0239,-111.88501770157873,-14.744056749599196,FRA,316523.49
A0240,73.6264335882257,-17.940550765798818,CHE,403473.45
A0241,-147.94038183110936,69.47542343671256,DEU,38647.39
A0242,49.78021681303281,-2.3894148304068494,FRA,158688.87
A0243,-157.79681912225848,12.421451669544382,IND,107707.86
A0244,-126.72477029681369,20.78307779514715,USA,121332.87
A0245,-153.24408252721818,18.223377041605914,IND,94715.73
A0246,149.08946119954726,55.63703166977763,FRA,112047.73
A0247,-14.567118615271994,-26.847951097172995,DEU,38311.78
A0248,-82.11569797241904,-55.74493082685436,IND,99954.32
A0249,140.04036562989268,1.2237444811535738,FRA,65343.62
A0250,-158.22706050009538,73.67675708885065,FRA,87805.63
A0251,137.7542745693059,-44.9712412693127,CHE,288029.72
A0252,89.50400791550857,14.669566170972985,FRA,468457.16
A0253,-70.92837655028441,51.598430628795,DEU,234465.9
A0254,135.03735442110076,-1.282286462728237,USA,242379.73
A0255,131.6892636163371,45.855544515413584,CHE,85669.13
A0256,146.87529083481184,18.389143866512143,IND,88274.58
A0257,103.39209955790056,-29.376978180979535,CHE,157731.17
A0258,-99.71768443772872,69.45838318500367,USA,158288.93
A0259,10.93331873229016,-36.63223367158359,CHE,265373.61
A0260,116.9181171356363,-7.689770881524183,FRA,232806.82
A0261,-150.07325844785987,60.50125874760684,DEU,228566.09
A0262,46.32672174141487,-7.270477320811892,CHE,717384.07
A0263,140.97610943319455,41.912277700258684,IND,165371.48
A0264,57.47199389571125,-9.150213817366634,CHE,276197.79
A0265,-4.797403796129203,1.2782629141821644,IND,565487.98
A0266,82.12489104812641,51.79883653437719,FRA,205864.23
A0267,18.732293829045062,32.22137899088345,IND,145823.37
A0268,-46.439880461162105,56.67018295047711,USA,64321.81
A0269,-101.86901353691832,-15.494659342953298,FRA,61306.75
A0270,-77.30886519825772,-35.28598780122582,CHE,309026.13
A0271,96.1198236023996,64.15494737992842,CHE,197083.26
A0272,112.97828170982183,-42.2702240109021,DEU,307435.79
A0273,-2.5781014681521697,-68.18238975410723,CHE,142249.89
A0274,-76.1689627291194,6.625663247295421,DEU,95933.08
A0275,-29.978046963503488,17.906235465410532,FRA,70536.13
A0276,-12.021790295325047,-70.71019837955842,DEU,192854.38
A0277,-125.70487831706612,-53.2045343031068,CHE,109468.37
A0278,-112.77162540288717,-75.51873835072534,FRA,105998.12
A0279,-115.32992007183111,63.385289035706364,CHE,811181.48
A0280,-60.75903968353971,-32.91177325624288,IND,437805.2
A0281,-160.42508854840793,72.67442885073058,CHE,109192.23
A0282,53.485989135563784,67.70810622286393,DEU,374039.84
A0283,130.0341262643721,68.7936990048936,FRA,113484.12
A0284,16.565453396609286,49.15106398891476,DEU,305212.87
A0285,-0.045600072118503476,-72.74675992188627,IND,305970.22
A0286,86.35918969962904,48.232724903515276,CHE,26646.39
A0287,-52.17750945438681,-56.977429188268545,IND,144245.51
A0288,-0.7945029057814565,65.94503598318747,DEU,197935.17
A0289,-76.69021524450302,-14.015067797637343,USA,103631.37
A0290,-153.52048091718808,-25.258346358199674,CHE,115188.2
A0291,117.03829468007916,75.3808873251269,FRA,137178.14
A0292,23.72258327774952,-8.476311249381197,FRA,138022.4
A0293,100.65886892628646,36.29151375797238,FRA,72593.27
A0294,-11.674467225328641,-65.27259080563641,DEU,140705.16
A0295,109.25816953128322,44.332509691355554,FRA,72705.92
A0296,4.148835321099654,79.30119430275144,DEU,204039.82
A0297,-28.338644948175613,-18.175153478543663,USA,56755.14
A0298,-118.50399074798055,-38.02374898328716,CHE,59482.4
A0299,71.12689491188866,-17.712193717729008,IND,596779.88
A0300,59.234102353966705,-62.33996975749573,CHE,455884.81
A0301,122.68356041723831,9.920947112654233,USA,475066.8
A0302,-150.093989341446,-36.48728391018908,IND,240328.8
A0303,-97.32267282087828,-66.10223267837058,DEU,299486.67
A0304,-154.69189535366803,77.76860313542596,IND,1257948.82
A0305,-25.67443870187367,-23.872731920235744,FRA,35955.68
A0306,-3.7641748495997547,-73.07004650838965,DEU,235656.37
A0307,-67.62046231497855,-66.36938784632724,CHE,524275.11
A0308,-110.40955028093327,46.698800192879034,FRA,66936.38
A0309,-119.61814811601252,-76.8892131288652,IND,117068.44
A0310,113.24377855972813,70.16528897374394,IND,76566.43
A0311,42.77920517480962,27.192462594558094,USA,66146.69
A0312,-113.53771512838024,78.83834445471774,DEU,41547.05
A0313,34.90725616850045,64.47402130966353,IND,213091.53
A0314,-134.69238180947363,32.319515302736306,IND,375156.23
A0315,-32.7691494043346,-28.53148634939501,IND,222622.51
A0316,-94.24473545876344,-5.165884199267836,DEU,129225.96
A0317,154.1017697064981,18.883584905955146,DEU,162341.09
A0318,9.467753242986532,-52.74020398536243,DEU,147685.9
A0319,-99.45160576413629,17.218179030486283,FRA,523261.9
A0320,-106.04141656233335,23.977499162066238,FRA,114223.07
A0321,27.380820986013447,-61.848177679487165,FRA,302320.57
A0322,-18.90964313821422,29.77380516573406,DEU,2766010.89
A0323,34.03078017113046,13.894113038419647,DEU,188605.47
A0324,-168.57669381490084,-14.856521782991763,CHE,45164.76
A0325,-144.53146399163248,63.711916077572624,IND,1123099.89
A0326,-126.32237759027203,71.31522064210219,CHE,66607.22
A0327,139.58357727874773,53.155855503105585,FRA,394842.8
A0328,143.74550984536285,69.1593334378843,CHE,322855.46
A0329,88.86663098275227,42.2374709978517,USA,121509.9
A0330,-123.05835048273465,76.97522527179166,CHE,74557.15
A0331,-148.73354147637468,4.524815199484223,IND,559511.65
A0332,73.94760511573168,-43.318439427036125,IND,135558.3
A0333,75.11609432257308,-35.444408646593466,FRA,56023.74
A0334,-84.72673618356274,-73.33527096247198,USA,348180.23
A0335,-62.563408228707544,-27.155789711927923,FRA,241752.52
A0336,149.5961340356347,78.96786078406464,CHE,40057.35
A0337,-161.51832101670163,53.50782456886424,FRA,334903.23
A0338,-5.5499510766470905,-42.32787592405277,IND,203159.29
A0339,105.1201152268024,-64.38360543569603,CHE,311267.23
A0340,-163.1119364806183,43.933202858108885,IND,1150876.24
A0341,-46.792216436279546,40.38297704283872,USA,73571.62
A0342,44.64698800439828,67.13810543562215,IND,199595.91
A0343,166.1857708277808,27.39116221194466,IND,157745.96
A0344,-73.72399994723087,-67.80642423498492,IND,305060.69
A0345,-54.82670106112734,78.28828717573816,CHE,100461.83
A0346,-25.267927655908636,77.9871406629324,DEU,225243.43
A0347,42.83957712906772,-41.29502532659561,FRA,504183.56
A0348,165.53711447886081,-70.05068153007103,FRA,773970.32
A0349,110.12652342016133,52.3030774316297,DEU,244303.21
A0350,74.92356892767438,5.324637552595419,CHE,63277.65
A0351,56.12440821016949,-51.38898815313402,IND,399822.06
A0352,-85.87535368807994,17.628190922934948,IND,44307.45
A0353,9.68666555679161,-49.824830769814014,FRA,33633.25
A0354,-109.69124368545931,-9.315195615266305,USA,89943.82
A0355,137.88539538646103,71.59607383661299,USA,75267.11
A0356,-113.08849299287212,-27.239751607436858,FRA,197165.41
A0357,-59.45308440675774,-57.1782016003926,IND,375331.54
A0358,153.25690946459207,-24.04881716517471,IND,239294.79
A0359,78.7289725909963,65.68645924367135,DEU,38483.32
A0360,34.58933275758369,58.03050803954696,CHE,50195.32
A0361,-45.423698105733834,-69.03482944350452,DEU,142654.33
A0362,110.18788375647091,-61.65725989923152,IND,157204.75
A0363,-160.28410199140097,-67.7445596206281,USA,320956.19
A0364,132.8014112539725,74.75541221175018,DEU,310307.11
A0365,110.14745388280335,-11.984146756216745,DEU,246638.85
A0366,146.26672934097638,-72.62802517275972,CHE,76980.92
A0367,-148.00558610305714,-2.949956839434634,USA,17089.0
A0368,98.22855805927105,28.834786503273463,FRA,60448.6
A0369,-165.25133802218255,-72.2786910146061,USA,455619.88
A0370,92.57262795271794,29.5744527634254,IND,1304063.99
A0371,-74.57119360169801,15.647561688676944,IND,38031.37
A0372,-167.9059849072441,62.02992885899823,DEU,52694.67
A0373,-149.8679286983882,24.039827617516295,DEU,580314.71
A0374,141.5092609267931,40.326078701971284,IND,172215.96
A0375,-126.55328335683754,-1.5976567109422177,USA,334292.97
A0376,-52.218822065883046,-61.48989227308293,USA,60198.56
A0377,65.67188868472559,37.58451423056613,FRA,154544.68
A0378,-140.1212566513429,-30.36883367597143,IND,715450.71
A0379,26.608051052075098,72.68346555689445,DEU,143798.8
A0380,34.51279652973622,65.99469657525239,DEU,155977.43
A0381,-44.33844861221749,33.70499670298308,USA,303789.85
A0382,-113.30024865051307,-48.178620519273814,IND,570008.03
A0383,145.10111253245452,56.08976333924733,USA,252006.22
A0384,-32.12379670106179,-50.71895550972645,CHE,232518.73
A0385,73.62758509996377,-24.262770236782387,DEU,94890.26
A0386,-164.94981837701894,-22.94298346032427,FRA,302965.11
A0387,-3.8573832066623197,-66.20154332325211,IND,264841.12
A0388,146.6562835132275,43.1116753414865,USA,313387.01
A0389,-22.72018014773451,-61.83012635620878,FRA,375001.99
A0390,161.34459037966064,-23.668560876726858,IND,387654.79
A0391,-30.432147361007907,-38.569465186827244,FRA,248578.59
A0392,-101.85168852421188,-10.205425027489781,FRA,94270.72
A0393,154.76485277122072,-51.510447200219375,USA,322119.42
A0394,-0.396377576751604,34.67001247295306,CHE,411302.24
A0395,-127.75189823321807,23.207548724413925,IND,217085.71
A0396,-65.9814351146003,55.14993150683557,USA,123843.73
A0397,74.75344980266993,-31.159411533294623,FRA,239842.82
A0398,88.46812301159537,-48.51543091573664,USA,104222.41
A0399,94.29114392564884,-71.31122276844444,DEU,88323.07
A0400,134.54932565096692,69.93653478374446,USA,181935.58
A0401,-106.91281765527754,-66.4860855810393,IND,178480.59
A0402,5.332076209215188,50.042949989917645,DEU,87143.32
A0403,166.73271717070514,36.10842488072569,DEU,272525.74
A0404,-69.996763207881,-62.64843994981662,CHE,229735.25
A0405,160.7940626917557,-57.63129897103022,DEU,75413.64
A0406,-150.07755489876442,-19.028105548312922,USA,270963.57
A0407,-30.729874353745146,33.16535798711163,CHE,118378.5
A0408,141.27074961239185,-26.218347973176407,IND,428533.93
A0409,-168.35827514798197,24.289169125802616,FRA,70548.43
A0410,-20.35781693253699,63.149500944871164,FRA,157880.24
A0411,131.4861170328586,51.63240690210199,FRA,178130.09
A0412,38.04775793235925,-1.8046486215201867,IND,177626.25
A0413,37.018259263766424,41.90241283237694,CHE,759561.2
A0414,-93.31361510350416,-69.49304248567714,CHE,342073.58
A0415,47.70734651596922,76.72449275359617,DEU,216047.86
A0416,-13.451346078621441,-43.67295949521509,USA,177732.08
A0417,-143.92077031268673,14.993799866351623,USA,368826.31
A0418,-123.58889683214629,-75.04215607189212,IND,58805.42
A0419,148.7436173422784,-6.4120879327271325,FRA,344055.88
A0420,146.74777508581468,-26.174688029153174,FRA,120756.46
A0421,-152.04510552741309,1.8557849123517087,USA,68109.06
A0422,-104.50307065015657,-20.395541828869383,IND,192333.63
A0423,-156.2660012739861,-70.50916391553558,IND,126154.44
A0424,-101.50392385469301,42.41687443087491,FRA,341321.35
A0425,12.22332038722206,-3.743457819931308,DEU,140243.63
A0426,-134.98015712276674,-24.086567839152067,DEU,347041.14
A0427,159.6482845072049,-43.068437374468225,DEU,264510.75
A0428,-79.34182414411065,-1.747480428460264,USA,114404.52
A0429,133.3270349630459,43.604656816854984,DEU,91927.54
A0430,53.878385994618895,-3.6237246888088066,FRA,310006.92
A0431,-74.19797759272791,14.901374937939252,USA,239892.49
A0432,29.162416757265078,-13.720788383116457,FRA,129836.53
A0433,-135.03795765936042,-36.255978342425266,FRA,322801.24
A0434,99.94806589177074,-57.73925726677611,IND,98451.61
A0435,20.586709173260715,-30.89757554600226,DEU,170040.36
A0436,88.21135130690607,79.89299716349001,USA,87718.99
A0437,42.83600852238595,78.39522568607757,FRA,133227.63
A0438,-54.550834243373885,18.32126168462041,USA,227080.98
A0439,115.75292467724728,22.624768292170486,DEU,57503.41
A0440,32.08700170276572,-1.4744792540352591,USA,267312.07
A0441,-50.27549259788181,60.14925289877621,CHE,254872.97
A0442,-4.847216178783981,-44.34500565610147,CHE,387296.74
A0443,125.89989153096445,-60.624750664275936,DEU,460943.36
A0444,-1.8745575724950356,-5.363171973611827,FRA,297709.61
A0445,9.17131287389978,-55.64327055766611,CHE,309272.47
A0446,-138.84217827421648,68.52365692459699,IND,64152.75
A0447,-60.0902877802702,75.89837874047146,DEU,289345.8
A0448,122.03971039382031,16.810025115836567,CHE,484295.62
A0449,111.15506773783363,-6.8346422204420065,DEU,463428.64
A0450,-65.55320476230624,76.91296923903178,IND,249166.92
A0451,111.81387232011076,-63.74249273318579,IND,419242.61
A0452,117.53774035158534,-25.743524833994215,CHE,837005.22
A0453,-160.10832692074578,24.74552193249258,IND,124751.1
A0454,77.26975679670468,3.495807181996838,CHE,424673.42
A0455,65.19166844308529,-47.65668531785161,CHE,345883.28
A0456,70.52930448043168,-8.702986419048727,USA,89587.36
A0457,-74.71750139959764,-78.14775933974653,FRA,252244.29
A0458,-101.53179977635807,45.200021201033294,USA,294708.96
A0459,49.460898625276684,61.04868532244507,DEU,108259.81
A0460,11.611703418439618,68.29968981640184,DEU,78608.25
A0461,28.862816285358548,31.407784945974697,DEU,294980.54
A0462,-125.46379186892597,31.897995679489895,FRA,184347.08
A0463,69.7876716776025,48.05469452248906,DEU,116108.77
A0464,74.22683366724803,-7.3528586675142265,CHE,50557.39
A0465,-43.06336338305624,43.74064440163491,IND,195579.27
A0466,59.34943820378311,-6.783812348725064,FRA,121712.2
A0467,-19.42938480238152,34.69027648198336,USA,64481.89
A0468,80.71768803532015,36.20959460388735,CHE,254932.5
